# drone_mapper map file
x_min=0 x_max=200 y_min=0 y_max=200 z_min=0 z_max=100
# x y z value
120 195 0 1
120 195 5 0
120 195 10 0
120 195 15 0
120 195 20 0
120 195 25 0
120 195 30 0
120 195 35 0
120 195 40 0
120 195 45 0
120 195 50 0
120 195 55 0
120 195 60 0
120 195 65 0
120 195 70 0
120 195 75 0
120 195 80 0
120 195 85 0
120 195 90 0
120 195 95 0
120 195 100 1
120 200 0 1
120 200 5 1
120 200 10 1
120 200 15 1
120 200 20 1
120 200 25 1
120 200 30 1
120 200 35 1
120 200 40 1
120 200 45 1
120 200 50 1
120 200 55 1
120 200 60 1
120 200 65 1
120 200 70 1
120 200 75 1
120 200 80 1
120 200 85 1
120 200 90 1
120 200 95 1
120 200 100 1
125 0 0 1
125 0 5 1
125 0 10 1
125 0 15 1
125 0 20 1
125 0 25 1
125 0 30 1
125 0 35 1
125 0 40 1
125 0 45 1
125 0 50 1
125 0 55 1
125 0 60 1
125 0 65 1
125 0 70 1
125 0 75 1
125 0 80 1
125 0 85 1
125 0 90 1
125 0 95 1
125 0 100 1
125 5 0 1
125 5 5 0
125 5 10 0
125 5 15 0
125 5 20 0
125 5 25 0
125 5 30 0
125 5 35 0
125 5 40 0
125 5 45 0
125 5 50 0
125 5 55 0
125 5 60 0
125 5 65 0
125 5 70 0
125 5 75 0
125 5 80 0
125 5 85 0
125 5 90 0
125 5 95 0
125 5 100 1
125 10 0 1
125 10 5 0
125 10 10 0
125 10 15 0
125 10 20 0
125 10 25 0
125 10 30 0
125 10 35 0
125 10 40 0
125 10 45 0
125 10 50 0
125 10 55 0
125 10 60 0
125 10 65 0
125 10 70 0
125 10 75 0
125 10 80 0
125 10 85 0
125 10 90 0
125 10 95 0
125 10 100 1
125 15 0 1
125 15 5 0
125 15 10 0
125 15 15 0
125 15 20 0
125 15 25 0
125 15 30 0
125 15 35 0
125 15 40 0
125 15 45 0
125 15 50 0
125 15 55 0
125 15 60 0
125 15 65 0
125 15 70 0
125 15 75 0
125 15 80 0
125 15 85 0
125 15 90 0
125 15 95 0
125 15 100 1
125 20 0 1
125 20 5 0
125 20 10 0
125 20 15 0
125 20 20 0
125 20 25 0
125 20 30 0
125 20 35 0
125 20 40 0
125 20 45 0
125 20 50 0
125 20 55 0
125 20 60 0
125 20 65 0
125 20 70 0
125 20 75 0
125 20 80 0
125 20 85 0
125 20 90 0
125 20 95 0
125 20 100 1
125 25 0 1
125 25 5 0
125 25 10 0
125 25 15 0
125 25 20 0
125 25 25 0
125 25 30 0
125 25 35 0
125 25 40 0
125 25 45 0
125 25 50 0
125 25 55 0
125 25 60 0
125 25 65 0
125 25 70 0
125 25 75 0
125 25 80 0
125 25 85 0
125 25 90 0
125 25 95 0
125 25 100 1
125 30 0 1
125 30 5 0
125 30 10 0
125 30 15 0
125 30 20 0
125 30 25 0
125 30 30 0
125 30 35 0
125 30 40 0
125 30 45 0
125 30 50 0
125 30 55 0
125 30 60 0
125 30 65 0
125 30 70 0
125 30 75 0
125 30 80 0
125 30 85 0
125 30 90 0
125 30 95 0
125 30 100 1
125 35 0 1
125 35 5 0
125 35 10 0
125 35 15 0
125 35 20 0
125 35 25 0
125 35 30 0
125 35 35 0
125 35 40 0
125 35 45 0
125 35 50 0
125 35 55 0
125 35 60 0
125 35 65 0
125 35 70 0
125 35 75 0
125 35 80 0
125 35 85 0
125 35 90 0
125 35 95 0
125 35 100 1
125 40 0 1
125 40 5 0
125 40 10 0
125 40 15 0
125 40 20 0
125 40 25 0
125 40 30 0
125 40 35 0
125 40 40 0
125 40 45 0
125 40 50 0
125 40 55 0
125 40 60 0
125 40 65 0
125 40 70 0
125 40 75 0
125 40 80 0
125 40 85 0
125 40 90 0
125 40 95 0
125 40 100 1
125 45 0 1
125 45 5 0
125 45 10 0
125 45 15 0
125 45 20 0
125 45 25 0
125 45 30 0
125 45 35 0
125 45 40 0
125 45 45 0
125 45 50 0
125 45 55 0
125 45 60 0
125 45 65 0
125 45 70 0
125 45 75 0
125 45 80 0
125 45 85 0
125 45 90 0
125 45 95 0
125 45 100 1
125 50 0 1
125 50 5 0
125 50 10 0
125 50 15 0
125 50 20 0
125 50 25 0
125 50 30 0
125 50 35 0
125 50 40 0
125 50 45 0
125 50 50 0
125 50 55 0
125 50 60 0
125 50 65 0
125 50 70 0
125 50 75 0
125 50 80 0
125 50 85 0
125 50 90 0
125 50 95 0
125 50 100 1
125 55 0 1
125 55 5 0
125 55 10 0
125 55 15 0
125 55 20 0
125 55 25 0
125 55 30 0
125 55 35 0
125 55 40 0
125 55 45 0
125 55 50 0
125 55 55 0
125 55 60 0
125 55 65 0
125 55 70 0
125 55 75 0
125 55 80 0
125 55 85 0
125 55 90 0
125 55 95 0
125 55 100 1
125 60 0 1
125 60 5 0
125 60 10 0
125 60 15 0
125 60 20 0
125 60 25 0
125 60 30 0
125 60 35 0
125 60 40 0
125 60 45 0
125 60 50 0
125 60 55 0
125 60 60 0
125 60 65 0
125 60 70 0
125 60 75 0
125 60 80 0
125 60 85 0
125 60 90 0
125 60 95 0
125 60 100 1
125 65 0 1
125 65 5 0
125 65 10 0
125 65 15 0
125 65 20 0
125 65 25 0
125 65 30 0
125 65 35 0
125 65 40 0
125 65 45 0
125 65 50 0
125 65 55 0
125 65 60 0
125 65 65 0
125 65 70 0
125 65 75 0
125 65 80 0
125 65 85 0
125 65 90 0
125 65 95 0
125 65 100 1
125 70 0 1
125 70 5 0
125 70 10 0
125 70 15 0
125 70 20 0
125 70 25 0
125 70 30 0
125 70 35 0
125 70 40 0
125 70 45 0
125 70 50 0
125 70 55 0
125 70 60 0
125 70 65 0
125 70 70 0
125 70 75 0
125 70 80 0
125 70 85 0
125 70 90 0
125 70 95 0
125 70 100 1
125 75 0 1
125 75 5 0
125 75 10 0
125 75 15 0
125 75 20 0
125 75 25 0
125 75 30 0
125 75 35 0
125 75 40 0
125 75 45 0
125 75 50 0
125 75 55 0
125 75 60 0
125 75 65 0
125 75 70 0
125 75 75 0
125 75 80 0
125 75 85 0
125 75 90 0
125 75 95 0
125 75 100 1
125 80 0 1
125 80 5 0
125 80 10 0
125 80 15 0
125 80 20 0
125 80 25 0
125 80 30 0
125 80 35 0
125 80 40 0
125 80 45 0
125 80 50 0
125 80 55 0
125 80 60 0
125 80 65 0
125 80 70 0
125 80 75 0
125 80 80 0
125 80 85 0
125 80 90 0
125 80 95 0
125 80 100 1
125 85 0 1
125 85 5 0
125 85 10 0
125 85 15 0
125 85 20 0
125 85 25 0
125 85 30 0
125 85 35 0
125 85 40 0
125 85 45 0
125 85 50 0
125 85 55 0
125 85 60 0
125 85 65 0
125 85 70 0
125 85 75 0
125 85 80 0
125 85 85 0
125 85 90 0
125 85 95 0
125 85 100 1
125 90 0 1
125 90 5 0
125 90 10 0
125 90 15 0
125 90 20 0
125 90 25 0
125 90 30 0
125 90 35 0
125 90 40 0
125 90 45 0
125 90 50 0
125 90 55 0
125 90 60 0
125 90 65 0
125 90 70 0
125 90 75 0
125 90 80 0
125 90 85 0
125 90 90 0
125 90 95 0
125 90 100 1
125 95 0 1
125 95 5 0
125 95 10 0
125 95 15 0
125 95 20 0
125 95 25 0
125 95 30 0
125 95 35 0
125 95 40 0
125 95 45 0
125 95 50 0
125 95 55 0
125 95 60 0
125 95 65 0
125 95 70 0
125 95 75 0
125 95 80 0
125 95 85 0
125 95 90 0
125 95 95 0
125 95 100 1
125 100 0 1
125 100 5 0
125 100 10 0
125 100 15 0
125 100 20 0
125 100 25 0
125 100 30 0
125 100 35 0
125 100 40 0
125 100 45 0
125 100 50 0
125 100 55 0
125 100 60 0
125 100 65 0
125 100 70 0
125 100 75 0
125 100 80 0
125 100 85 0
125 100 90 0
125 100 95 0
125 100 100 1
125 105 0 1
125 105 5 0
125 105 10 0
125 105 15 0
125 105 20 0
125 105 25 0
125 105 30 0
125 105 35 0
125 105 40 0
125 105 45 0
125 105 50 0
125 105 55 0
125 105 60 0
125 105 65 0
125 105 70 0
125 105 75 0
125 105 80 0
125 105 85 0
125 105 90 0
125 105 95 0
125 105 100 1
125 110 0 1
125 110 5 0
125 110 10 0
125 110 15 0
125 110 20 0
125 110 25 0
125 110 30 0
125 110 35 0
125 110 40 0
125 110 45 0
125 110 50 0
125 110 55 0
125 110 60 0
125 110 65 0
125 110 70 0
125 110 75 0
125 110 80 0
125 110 85 0
125 110 90 0
125 110 95 0
125 110 100 1
125 115 0 1
125 115 5 0
125 115 10 0
125 115 15 0
125 115 20 0
125 115 25 0
125 115 30 0
125 115 35 0
125 115 40 0
125 115 45 0
125 115 50 0
125 115 55 0
125 115 60 0
125 115 65 0
125 115 70 0
125 115 75 0
125 115 80 0
125 115 85 0
125 115 90 0
125 115 95 0
125 115 100 1
125 120 0 1
125 120 5 0
125 120 10 0
125 120 15 0
125 120 20 0
125 120 25 0
125 120 30 0
125 120 35 0
125 120 40 0
125 120 45 0
125 120 50 0
125 120 55 0
125 120 60 0
125 120 65 0
125 120 70 0
125 120 75 0
125 120 80 0
125 120 85 0
125 120 90 0
125 120 95 0
125 120 100 1
125 125 0 1
125 125 5 0
125 125 10 0
125 125 15 0
125 125 20 0
125 125 25 0
125 125 30 0
125 125 35 0
125 125 40 0
125 125 45 0
125 125 50 0
125 125 55 0
125 125 60 0
125 125 65 0
125 125 70 0
125 125 75 0
125 125 80 0
125 125 85 0
125 125 90 0
125 125 95 0
125 125 100 1
125 130 0 1
125 130 5 0
125 130 10 0
125 130 15 0
125 130 20 0
125 130 25 0
125 130 30 0
125 130 35 0
125 130 40 0
125 130 45 0
125 130 50 0
125 130 55 0
125 130 60 0
125 130 65 0
125 130 70 0
125 130 75 0
125 130 80 0
125 130 85 0
125 130 90 0
125 130 95 0
125 130 100 1
125 135 0 1
125 135 5 0
125 135 10 0
125 135 15 0
125 135 20 0
125 135 25 0
125 135 30 0
125 135 35 0
125 135 40 0
125 135 45 0
125 135 50 0
125 135 55 0
125 135 60 0
125 135 65 0
125 135 70 0
125 135 75 0
125 135 80 0
125 135 85 0
125 135 90 0
125 135 95 0
125 135 100 1
125 140 0 1
125 140 5 0
125 140 10 0
125 140 15 0
125 140 20 0
125 140 25 0
125 140 30 0
125 140 35 0
125 140 40 0
125 140 45 0
125 140 50 0
125 140 55 0
125 140 60 0
125 140 65 0
125 140 70 0
125 140 75 0
125 140 80 0
125 140 85 0
125 140 90 0
125 140 95 0
125 140 100 1
125 145 0 1
125 145 5 0
125 145 10 0
125 145 15 0
125 145 20 0
125 145 25 0
125 145 30 0
125 145 35 0
125 145 40 0
125 145 45 0
125 145 50 0
125 145 55 0
125 145 60 0
125 145 65 0
125 145 70 0
125 145 75 0
125 145 80 0
125 145 85 0
125 145 90 0
125 145 95 0
125 145 100 1
125 150 0 1
125 150 5 0
125 150 10 0
125 150 15 0
125 150 20 0
125 150 25 0
125 150 30 0
125 150 35 0
125 150 40 0
125 150 45 0
125 150 50 0
125 150 55 0
125 150 60 0
125 150 65 0
125 150 70 0
125 150 75 0
125 150 80 0
125 150 85 0
125 150 90 0
125 150 95 0
125 150 100 1
125 155 0 1
125 155 5 0
125 155 10 0
125 155 15 0
125 155 20 0
125 155 25 0
125 155 30 0
125 155 35 0
125 155 40 0
125 155 45 0
125 155 50 0
125 155 55 0
125 155 60 0
125 155 65 0
125 155 70 0
125 155 75 0
125 155 80 0
125 155 85 0
125 155 90 0
125 155 95 0
125 155 100 1
125 160 0 1
125 160 5 0
125 160 10 0
125 160 15 0
125 160 20 0
125 160 25 0
125 160 30 0
125 160 35 0
125 160 40 0
125 160 45 0
125 160 50 0
125 160 55 0
125 160 60 0
125 160 65 0
125 160 70 0
125 160 75 0
125 160 80 0
125 160 85 0
125 160 90 0
125 160 95 0
125 160 100 1
125 165 0 1
125 165 5 0
125 165 10 0
125 165 15 0
125 165 20 0
125 165 25 0
125 165 30 0
125 165 35 0
125 165 40 0
125 165 45 0
125 165 50 0
125 165 55 0
125 165 60 0
125 165 65 0
125 165 70 0
125 165 75 0
125 165 80 0
125 165 85 0
125 165 90 0
125 165 95 0
125 165 100 1
125 170 0 1
125 170 5 0
125 170 10 0
125 170 15 0
125 170 20 0
125 170 25 0
125 170 30 0
125 170 35 0
125 170 40 0
125 170 45 0
125 170 50 0
125 170 55 0
125 170 60 0
125 170 65 0
125 170 70 0
125 170 75 0
125 170 80 0
125 170 85 0
125 170 90 0
125 170 95 0
125 170 100 1
125 175 0 1
125 175 5 0
125 175 10 0
125 175 15 0
125 175 20 0
125 175 25 0
125 175 30 0
125 175 35 0
125 175 40 0
125 175 45 0
125 175 50 0
125 175 55 0
125 175 60 0
125 175 65 0
125 175 70 0
125 175 75 0
125 175 80 0
125 175 85 0
125 175 90 0
125 175 95 0
125 175 100 1
125 180 0 1
125 180 5 0
125 180 10 0
125 180 15 0
125 180 20 0
125 180 25 0
125 180 30 0
125 180 35 0
125 180 40 0
125 180 45 0
125 180 50 0
125 180 55 0
125 180 60 0
125 180 65 0
125 180 70 0
125 180 75 0
125 180 80 0
125 180 85 0
125 180 90 0
125 180 95 0
125 180 100 1
125 185 0 1
125 185 5 0
125 185 10 0
125 185 15 0
125 185 20 0
125 185 25 0
125 185 30 0
125 185 35 0
125 185 40 0
125 185 45 0
125 185 50 0
125 185 55 0
125 185 60 0
125 185 65 0
125 185 70 0
125 185 75 0
125 185 80 0
125 185 85 0
125 185 90 0
125 185 95 0
125 185 100 1
125 190 0 1
125 190 5 0
125 190 10 0
125 190 15 0
125 190 20 0
125 190 25 0
125 190 30 0
125 190 35 0
125 190 40 0
125 190 45 0
125 190 50 0
125 190 55 0
125 190 60 0
125 190 65 0
125 190 70 0
125 190 75 0
125 190 80 0
125 190 85 0
125 190 90 0
125 190 95 0
125 190 100 1
125 195 0 1
125 195 5 0
125 195 10 0
125 195 15 0
125 195 20 0
125 195 25 0
125 195 30 0
125 195 35 0
125 195 40 0
125 195 45 0
125 195 50 0
125 195 55 0
125 195 60 0
125 195 65 0
125 195 70 0
125 195 75 0
125 195 80 0
125 195 85 0
125 195 90 0
125 195 95 0
125 195 100 1
125 200 0 1
125 200 5 1
125 200 10 1
125 200 15 1
125 200 20 1
125 200 25 1
125 200 30 1
125 200 35 1
125 200 40 1
125 200 45 1
125 200 50 1
125 200 55 1
125 200 60 1
125 200 65 1
125 200 70 1
125 200 75 1
125 200 80 1
125 200 85 1
125 200 90 1
125 200 95 1
125 200 100 1
130 0 0 1
130 0 5 1
130 0 10 1
130 0 15 1
130 0 20 1
130 0 25 1
130 0 30 1
130 0 35 1
130 0 40 1
130 0 45 1
130 0 50 1
130 0 55 1
130 0 60 1
130 0 65 1
130 0 70 1
130 0 75 1
130 0 80 1
130 0 85 1
130 0 90 1
130 0 95 1
130 0 100 1
130 5 0 1
130 5 5 0
130 5 10 0
130 5 15 0
130 5 20 0
130 5 25 0
130 5 30 0
130 5 35 0
130 5 40 0
130 5 45 0
130 5 50 0
130 5 55 0
130 5 60 0
130 5 65 0
130 5 70 0
130 5 75 0
130 5 80 0
130 5 85 0
130 5 90 0
130 5 95 0
130 5 100 1
130 10 0 1
130 10 5 0
130 10 10 0
130 10 15 0
130 10 20 0
130 10 25 0
130 10 30 0
130 10 35 0
130 10 40 0
130 10 45 0
130 10 50 0
130 10 55 0
130 10 60 0
130 10 65 0
130 10 70 0
130 10 75 0
130 10 80 0
130 10 85 0
130 10 90 0
130 10 95 0
130 10 100 1
130 15 0 1
130 15 5 0
130 15 10 0
130 15 15 0
130 15 20 0
130 15 25 0
130 15 30 0
130 15 35 0
130 15 40 0
130 15 45 0
130 15 50 0
130 15 55 0
130 15 60 0
130 15 65 0
130 15 70 0
130 15 75 0
130 15 80 0
130 15 85 0
130 15 90 0
130 15 95 0
130 15 100 1
130 20 0 1
130 20 5 0
130 20 10 0
130 20 15 0
130 20 20 0
130 20 25 0
130 20 30 0
130 20 35 0
130 20 40 0
130 20 45 0
130 20 50 0
130 20 55 0
130 20 60 0
130 20 65 0
130 20 70 0
130 20 75 0
130 20 80 0
130 20 85 0
130 20 90 0
130 20 95 0
130 20 100 1
130 25 0 1
130 25 5 0
130 25 10 0
130 25 15 0
130 25 20 0
130 25 25 0
130 25 30 0
130 25 35 0
130 25 40 0
130 25 45 0
130 25 50 0
130 25 55 0
130 25 60 0
130 25 65 0
130 25 70 0
130 25 75 0
130 25 80 0
130 25 85 0
130 25 90 0
130 25 95 0
130 25 100 1
130 30 0 1
130 30 5 0
130 30 10 0
130 30 15 0
130 30 20 0
130 30 25 0
130 30 30 0
130 30 35 0
130 30 40 0
130 30 45 0
130 30 50 0
130 30 55 0
130 30 60 0
130 30 65 0
130 30 70 0
130 30 75 0
130 30 80 0
130 30 85 0
130 30 90 0
130 30 95 0
130 30 100 1
130 35 0 1
130 35 5 0
130 35 10 0
130 35 15 0
130 35 20 0
130 35 25 0
130 35 30 0
130 35 35 0
130 35 40 0
130 35 45 0
130 35 50 0
130 35 55 0
130 35 60 0
130 35 65 0
130 35 70 0
130 35 75 0
130 35 80 0
130 35 85 0
130 35 90 0
130 35 95 0
130 35 100 1
130 40 0 1
130 40 5 0
130 40 10 0
130 40 15 0
130 40 20 0
130 40 25 0
130 40 30 0
130 40 35 0
130 40 40 0
130 40 45 0
130 40 50 0
130 40 55 0
130 40 60 0
130 40 65 0
130 40 70 0
130 40 75 0
130 40 80 0
130 40 85 0
130 40 90 0
130 40 95 0
130 40 100 1
130 45 0 1
130 45 5 0
130 45 10 0
130 45 15 0
130 45 20 0
130 45 25 0
130 45 30 0
130 45 35 0
130 45 40 0
130 45 45 0
130 45 50 0
130 45 55 0
130 45 60 0
130 45 65 0
130 45 70 0
130 45 75 0
130 45 80 0
130 45 85 0
130 45 90 0
130 45 95 0
130 45 100 1
130 50 0 1
130 50 5 0
130 50 10 0
130 50 15 0
130 50 20 0
130 50 25 0
130 50 30 0
130 50 35 0
130 50 40 0
130 50 45 0
130 50 50 0
130 50 55 0
130 50 60 0
130 50 65 0
130 50 70 0
130 50 75 0
130 50 80 0
130 50 85 0
130 50 90 0
130 50 95 0
130 50 100 1
130 55 0 1
130 55 5 0
130 55 10 0
130 55 15 0
130 55 20 0
130 55 25 0
130 55 30 0
130 55 35 0
130 55 40 0
130 55 45 0
130 55 50 0
130 55 55 0
130 55 60 0
130 55 65 0
130 55 70 0
130 55 75 0
130 55 80 0
130 55 85 0
130 55 90 0
130 55 95 0
130 55 100 1
130 60 0 1
130 60 5 0
130 60 10 0
130 60 15 0
130 60 20 0
130 60 25 0
130 60 30 0
130 60 35 0
130 60 40 0
130 60 45 0
130 60 50 0
130 60 55 0
130 60 60 0
130 60 65 0
130 60 70 0
130 60 75 0
130 60 80 0
130 60 85 0
130 60 90 0
130 60 95 0
130 60 100 1
130 65 0 1
130 65 5 0
130 65 10 0
130 65 15 0
130 65 20 0
130 65 25 0
130 65 30 0
130 65 35 0
130 65 40 0
130 65 45 0
130 65 50 0
130 65 55 0
130 65 60 0
130 65 65 0
130 65 70 0
130 65 75 0
130 65 80 0
130 65 85 0
130 65 90 0
130 65 95 0
130 65 100 1
130 70 0 1
130 70 5 0
130 70 10 0
130 70 15 0
130 70 20 0
130 70 25 0
130 70 30 0
130 70 35 0
130 70 40 0
130 70 45 0
130 70 50 0
130 70 55 0
130 70 60 0
130 70 65 0
130 70 70 0
130 70 75 0
130 70 80 0
130 70 85 0
130 70 90 0
130 70 95 0
130 70 100 1
130 75 0 1
130 75 5 0
130 75 10 0
130 75 15 0
130 75 20 0
130 75 25 0
130 75 30 0
130 75 35 0
130 75 40 0
130 75 45 0
130 75 50 0
130 75 55 0
130 75 60 0
130 75 65 0
130 75 70 0
130 75 75 0
130 75 80 0
130 75 85 0
130 75 90 0
130 75 95 0
130 75 100 1
130 80 0 1
130 80 5 0
130 80 10 0
130 80 15 0
130 80 20 0
130 80 25 0
130 80 30 0
130 80 35 0
130 80 40 0
130 80 45 0
130 80 50 0
130 80 55 0
130 80 60 0
130 80 65 0
130 80 70 0
130 80 75 0
130 80 80 0
130 80 85 0
130 80 90 0
130 80 95 0
130 80 100 1
130 85 0 1
130 85 5 0
130 85 10 0
130 85 15 0
130 85 20 0
130 85 25 0
130 85 30 0
130 85 35 0
130 85 40 0
130 85 45 0
130 85 50 0
130 85 55 0
130 85 60 0
130 85 65 0
130 85 70 0
130 85 75 0
130 85 80 0
130 85 85 0
130 85 90 0
130 85 95 0
130 85 100 1
130 90 0 1
130 90 5 0
130 90 10 0
130 90 15 0
130 90 20 0
130 90 25 0
130 90 30 0
130 90 35 0
130 90 40 0
130 90 45 0
130 90 50 0
130 90 55 0
130 90 60 0
130 90 65 0
130 90 70 0
130 90 75 0
130 90 80 0
130 90 85 0
130 90 90 0
130 90 95 0
130 90 100 1
130 95 0 1
130 95 5 0
130 95 10 0
130 95 15 0
130 95 20 0
130 95 25 0
130 95 30 0
130 95 35 0
130 95 40 0
130 95 45 0
130 95 50 0
130 95 55 0
130 95 60 0
130 95 65 0
130 95 70 0
130 95 75 0
130 95 80 0
130 95 85 0
130 95 90 0
130 95 95 0
130 95 100 1
130 100 0 1
130 100 5 0
130 100 10 0
130 100 15 0
130 100 20 0
130 100 25 0
130 100 30 0
130 100 35 0
130 100 40 0
130 100 45 0
130 100 50 0
130 100 55 0
130 100 60 0
130 100 65 0
130 100 70 0
130 100 75 0
130 100 80 0
130 100 85 0
130 100 90 0
130 100 95 0
130 100 100 1
130 105 0 1
130 105 5 0
130 105 10 0
130 105 15 0
130 105 20 0
130 105 25 0
130 105 30 0
130 105 35 0
130 105 40 0
130 105 45 0
130 105 50 0
130 105 55 0
130 105 60 0
130 105 65 0
130 105 70 0
130 105 75 0
130 105 80 0
130 105 85 0
130 105 90 0
130 105 95 0
130 105 100 1
130 110 0 1
130 110 5 0
130 110 10 0
130 110 15 0
130 110 20 0
130 110 25 0
130 110 30 0
130 110 35 0
130 110 40 0
130 110 45 0
130 110 50 0
130 110 55 0
130 110 60 0
130 110 65 0
130 110 70 0
130 110 75 0
130 110 80 0
130 110 85 0
130 110 90 0
130 110 95 0
130 110 100 1
130 115 0 1
130 115 5 0
130 115 10 0
130 115 15 0
130 115 20 0
130 115 25 0
130 115 30 0
130 115 35 0
130 115 40 0
130 115 45 0
130 115 50 0
130 115 55 0
130 115 60 0
130 115 65 0
130 115 70 0
130 115 75 0
130 115 80 0
130 115 85 0
130 115 90 0
130 115 95 0
130 115 100 1
130 120 0 1
130 120 5 0
130 120 10 0
130 120 15 0
130 120 20 0
130 120 25 0
130 120 30 0
130 120 35 0
130 120 40 0
130 120 45 0
130 120 50 0
130 120 55 0
130 120 60 0
130 120 65 0
130 120 70 0
130 120 75 0
130 120 80 0
130 120 85 0
130 120 90 0
130 120 95 0
130 120 100 1
130 125 0 1
130 125 5 0
130 125 10 0
130 125 15 0
130 125 20 0
130 125 25 0
130 125 30 0
130 125 35 0
130 125 40 0
130 125 45 0
130 125 50 0
130 125 55 0
130 125 60 0
130 125 65 0
130 125 70 0
130 125 75 0
130 125 80 0
130 125 85 0
130 125 90 0
130 125 95 0
130 125 100 1
130 130 0 1
130 130 5 0
130 130 10 0
130 130 15 0
130 130 20 0
130 130 25 0
130 130 30 0
130 130 35 0
130 130 40 0
130 130 45 0
130 130 50 0
130 130 55 0
130 130 60 0
130 130 65 0
130 130 70 0
130 130 75 0
130 130 80 0
130 130 85 0
130 130 90 0
130 130 95 0
130 130 100 1
130 135 0 1
130 135 5 0
130 135 10 0
130 135 15 0
130 135 20 0
130 135 25 0
130 135 30 0
130 135 35 0
130 135 40 0
130 135 45 0
130 135 50 0
130 135 55 0
130 135 60 0
130 135 65 0
130 135 70 0
130 135 75 0
130 135 80 0
130 135 85 0
130 135 90 0
130 135 95 0
130 135 100 1
130 140 0 1
130 140 5 0
130 140 10 0
130 140 15 0
130 140 20 0
130 140 25 0
130 140 30 0
130 140 35 0
130 140 40 0
130 140 45 0
130 140 50 0
130 140 55 0
130 140 60 0
130 140 65 0
130 140 70 0
130 140 75 0
130 140 80 0
130 140 85 0
130 140 90 0
130 140 95 0
130 140 100 1
130 145 0 1
130 145 5 0
130 145 10 0
130 145 15 0
130 145 20 0
130 145 25 0
130 145 30 0
130 145 35 0
130 145 40 0
130 145 45 0
130 145 50 0
130 145 55 0
130 145 60 0
130 145 65 0
130 145 70 0
130 145 75 0
130 145 80 0
130 145 85 0
130 145 90 0
130 145 95 0
130 145 100 1
130 150 0 1
130 150 5 0
130 150 10 0
130 150 15 0
130 150 20 0
130 150 25 0
130 150 30 0
130 150 35 0
130 150 40 0
130 150 45 0
130 150 50 0
130 150 55 0
130 150 60 0
130 150 65 0
130 150 70 0
130 150 75 0
130 150 80 0
130 150 85 0
130 150 90 0
130 150 95 0
130 150 100 1
130 155 0 1
130 155 5 0
130 155 10 0
130 155 15 0
130 155 20 0
130 155 25 0
130 155 30 0
130 155 35 0
130 155 40 0
130 155 45 0
130 155 50 0
130 155 55 0
130 155 60 0
130 155 65 0
130 155 70 0
130 155 75 0
130 155 80 0
130 155 85 0
130 155 90 0
130 155 95 0
130 155 100 1
130 160 0 1
130 160 5 0
130 160 10 0
130 160 15 0
130 160 20 0
130 160 25 0
130 160 30 0
130 160 35 0
130 160 40 0
130 160 45 0
130 160 50 0
130 160 55 0
130 160 60 0
130 160 65 0
130 160 70 0
130 160 75 0
130 160 80 0
130 160 85 0
130 160 90 0
130 160 95 0
130 160 100 1
130 165 0 1
130 165 5 0
130 165 10 0
130 165 15 0
130 165 20 0
130 165 25 0
130 165 30 0
130 165 35 0
130 165 40 0
130 165 45 0
130 165 50 0
130 165 55 0
130 165 60 0
130 165 65 0
130 165 70 0
130 165 75 0
130 165 80 0
130 165 85 0
130 165 90 0
130 165 95 0
130 165 100 1
130 170 0 1
130 170 5 0
130 170 10 0
130 170 15 0
130 170 20 0
130 170 25 0
130 170 30 0
130 170 35 0
130 170 40 0
130 170 45 0
130 170 50 0
130 170 55 0
130 170 60 0
130 170 65 0
130 170 70 0
130 170 75 0
130 170 80 0
130 170 85 0
130 170 90 0
130 170 95 0
130 170 100 1
130 175 0 1
130 175 5 0
130 175 10 0
130 175 15 0
130 175 20 0
130 175 25 0
130 175 30 0
130 175 35 0
130 175 40 0
130 175 45 0
130 175 50 0
130 175 55 0
130 175 60 0
130 175 65 0
130 175 70 0
130 175 75 0
130 175 80 0
130 175 85 0
130 175 90 0
130 175 95 0
130 175 100 1
130 180 0 1
130 180 5 0
130 180 10 0
130 180 15 0
130 180 20 0
130 180 25 0
130 180 30 0
130 180 35 0
130 180 40 0
130 180 45 0
130 180 50 0
130 180 55 0
130 180 60 0
130 180 65 0
130 180 70 0
130 180 75 0
130 180 80 0
130 180 85 0
130 180 90 0
130 180 95 0
130 180 100 1
130 185 0 1
130 185 5 0
130 185 10 0
130 185 15 0
130 185 20 0
130 185 25 0
130 185 30 0
130 185 35 0
130 185 40 0
130 185 45 0
130 185 50 0
130 185 55 0
130 185 60 0
130 185 65 0
130 185 70 0
130 185 75 0
130 185 80 0
130 185 85 0
130 185 90 0
130 185 95 0
130 185 100 1
130 190 0 1
130 190 5 0
130 190 10 0
130 190 15 0
130 190 20 0
130 190 25 0
130 190 30 0
130 190 35 0
130 190 40 0
130 190 45 0
130 190 50 0
130 190 55 0
130 190 60 0
130 190 65 0
130 190 70 0
130 190 75 0
130 190 80 0
130 190 85 0
130 190 90 0
130 190 95 0
130 190 100 1
130 195 0 1
130 195 5 0
130 195 10 0
130 195 15 0
130 195 20 0
130 195 25 0
130 195 30 0
130 195 35 0
130 195 40 0
130 195 45 0
130 195 50 0
130 195 55 0
130 195 60 0
130 195 65 0
130 195 70 0
130 195 75 0
130 195 80 0
130 195 85 0
130 195 90 0
130 195 95 0
130 195 100 1
